timestamp,lat,lon,token
2026-08-01T19:25:28Z,38.6106,-23.5571,s
2026-08-01T18:08:17Z,43.5102,-13.3270,g
2026-08-01T05:11:12Z,33.3206,-175.1210,3
2026-08-01T02:29:36Z,25.2998,-5.8791,2
2026-08-01T04:03:21Z,19.2945,13.6806,q
2026-08-01T17:40:38Z,9.0244,-35.8253,m
2026-08-01T23:03:16Z,9.0767,127.6645,y
2026-08-01T21:26:37Z,57.7538,94.1462,t
2026-08-01T00:56:52Z,-7.3551,57.2837,a
2026-08-01T20:02:28Z,-10.0928,38.5246,e
2026-08-01T15:44:00Z,-16.2641,129.5676,r
2026-08-01T08:28:13Z,22.6045,-106.1864,7
2026-08-01T02:45:03Z,-23.8632,25.6104,i
2026-08-01T07:28:34Z,22.7342,-99.5053,t
2026-08-01T02:33:53Z,-11.8938,-10.7934,1
2026-08-01T06:26:47Z,-19.1427,123.4974,9
2026-08-01T06:26:42Z,-21.3140,117.5423,y
2026-08-01T20:55:44Z,27.1535,-64.4655,j
2026-08-01T19:53:46Z,-8.1167,126.7400,f
2026-08-01T06:46:08Z,-38.3370,-6.2301,f
2026-08-01T10:54:44Z,-50.5742,-30.0977,i
2026-08-01T11:14:38Z,-5.6410,52.9078,c
2026-08-01T19:01:42Z,-30.7238,-73.7512,}
2026-08-01T05:00:58Z,7.6997,158.8287,5
2026-08-01T17:09:55Z,37.6619,-94.7233,t
2026-08-01T02:47:25Z,-30.6721,37.8088,6
2026-08-01T22:06:36Z,-11.5219,163.6707,}
2026-08-01T22:34:10Z,-4.7401,31.7654,l
2026-08-01T16:11:06Z,18.8363,-21.6646,t
2026-08-01T11:49:09Z,28.0465,-122.5640,d
2026-08-01T15:55:01Z,-29.5847,-30.8063,7
2026-08-01T14:12:49Z,-40.0544,-18.6535,6
2026-08-01T06:59:05Z,6.7329,-118.9387,i
2026-08-01T16:08:52Z,28.3302,2.1986,k
2026-08-01T05:23:07Z,45.8700,-118.3056,l
2026-08-01T00:03:54Z,-31.9837,-163.7030,3
2026-08-01T19:53:36Z,21.2201,96.5300,1
2026-08-01T09:52:18Z,27.3866,110.5485,_
2026-08-01T01:15:59Z,-11.5991,-15.4504,9
2026-08-01T11:45:08Z,53.1946,165.5321,w
2026-08-01T17:14:42Z,-21.7405,17.6240,a
2026-08-01T10:45:10Z,1.5034,126.4466,_
2026-08-01T10:58:59Z,-44.5096,-1.4033,}
2026-08-01T14:22:24Z,-19.4711,0.1971,f
2026-08-01T14:53:32Z,20.1574,34.3797,5
2026-08-01T18:32:30Z,-23.3507,148.5612,p
2026-08-01T11:46:10Z,42.7466,166.1362,t
2026-08-01T08:35:01Z,54.5796,-151.3745,n
2026-08-01T20:53:33Z,40.1514,51.9955,s
2026-08-01T14:14:44Z,-32.5315,-12.8236,m
2026-08-01T01:44:15Z,27.4387,-64.3786,t
2026-08-01T11:43:15Z,15.7299,-173.0290,n
2026-08-01T14:23:11Z,51.5177,-27.7291,n
2026-08-01T04:41:02Z,-45.3613,78.2177,8
2026-08-01T01:46:03Z,-57.6836,-27.9188,l
2026-08-01T05:35:53Z,37.2429,-61.5795,a
2026-08-01T14:45:50Z,-7.6405,153.8985,n
2026-08-01T15:55:38Z,-17.4795,-23.4577,t
2026-08-01T21:39:11Z,-7.3569,-117.5603,n
2026-08-01T15:05:16Z,31.6658,161.8633,q
2026-08-01T14:38:21Z,-33.8048,-87.1466,p
2026-08-01T23:36:20Z,48.9733,-50.2929,4
2026-08-01T01:48:48Z,1.7622,-157.5427,5
2026-08-01T15:20:33Z,-12.9441,-165.6611,x
2026-08-01T09:53:18Z,-29.3426,111.1710,k
2026-08-01T06:18:35Z,-43.4336,88.5313,}
2026-08-01T08:54:58Z,6.0142,-108.9006,0
2026-08-01T21:40:33Z,25.0849,-48.6004,y
2026-08-01T08:14:17Z,-9.6401,86.3087,i
2026-08-01T19:24:35Z,59.2235,-27.6391,_
2026-08-01T10:51:34Z,-36.5383,1.0305,0
2026-08-01T22:56:38Z,-45.3121,162.8553,2
2026-08-01T13:56:34Z,-47.9848,-110.9481,b
2026-08-01T07:27:03Z,-27.6188,29.0157,o
2026-08-01T20:15:58Z,-11.2960,69.7213,7
2026-08-01T11:10:59Z,-3.1322,73.1826,n
2026-08-01T19:06:43Z,-43.5666,163.6347,_
2026-08-01T21:23:46Z,33.3062,63.2068,{
2026-08-01T19:55:26Z,-45.8050,-138.8668,9
2026-08-01T22:46:34Z,57.3264,-10.8611,1
2026-08-01T04:24:23Z,4.2792,-69.5112,p
2026-08-01T14:40:15Z,-55.7603,11.5566,c
2026-08-01T20:03:25Z,-13.5894,116.1406,g
2026-08-01T10:33:27Z,-8.1721,-109.5207,o
2026-08-01T06:47:34Z,-15.8486,-160.2339,d
2026-08-01T06:03:59Z,-51.4080,7.3560,0
2026-08-01T13:45:24Z,-14.5423,-146.4218,8
2026-08-01T22:07:17Z,-40.7876,-143.1893,i
2026-08-01T05:27:51Z,-3.7364,84.8607,h
2026-08-01T19:37:56Z,-14.8612,125.5348,p
2026-08-01T17:43:28Z,15.5419,-0.2769,v
2026-08-01T12:08:48Z,-1.7175,-127.4265,j
2026-08-01T12:08:26Z,-6.8633,-126.1202,q
2026-08-01T23:45:59Z,-27.9555,-153.4664,u
2026-08-01T02:37:40Z,-57.2574,-44.3230,r
2026-08-01T14:33:04Z,19.0136,22.2862,2
2026-08-01T08:06:57Z,-39.9873,-156.0002,}
2026-08-01T04:00:52Z,32.3691,-34.1437,h
2026-08-01T01:53:46Z,6.7328,-141.5550,l
2026-08-01T10:20:53Z,-20.3987,-38.3211,h
2026-08-01T08:11:03Z,-51.6871,129.1269,1
2026-08-01T12:21:20Z,-42.7288,-89.0790,f
2026-08-01T03:50:07Z,6.1962,156.0156,c
2026-08-01T10:29:29Z,7.9011,7.4429,n
2026-08-01T17:47:43Z,53.3936,38.7734,4
2026-08-01T13:15:21Z,-53.3689,0.7693,z
2026-08-01T17:00:19Z,-43.4095,-61.7444,r
2026-08-01T23:49:07Z,-58.0792,16.5056,m
2026-08-01T02:27:38Z,24.2701,-5.7608,b
2026-08-01T19:17:31Z,18.8151,-52.9194,j
2026-08-01T15:26:26Z,-33.4169,-159.5442,b
2026-08-01T09:09:33Z,41.6308,-83.0069,o
2026-08-01T21:24:09Z,33.6584,59.4383,s
2026-08-01T07:54:45Z,-34.9393,74.9086,c
2026-08-01T01:29:03Z,-34.0807,-9.2440,{
2026-08-01T03:38:51Z,35.8961,-151.3934,w
2026-08-01T08:02:39Z,-15.9946,100.0895,6
2026-08-01T06:02:07Z,-29.9091,83.9011,6
2026-08-01T11:26:22Z,26.8114,78.6426,r
2026-08-01T03:09:27Z,3.7060,-177.8563,5
2026-08-01T12:03:09Z,20.9106,3.2418,}
2026-08-01T12:34:55Z,-51.9946,-10.3637,9
2026-08-01T20:13:24Z,-45.2020,150.7345,f
2026-08-01T14:10:09Z,57.8649,-37.3861,q
2026-08-01T08:16:51Z,-16.3046,-57.7225,b
2026-08-01T16:33:41Z,49.3505,114.1061,z
2026-08-01T07:51:43Z,-42.8632,58.5710,9
2026-08-01T00:56:02Z,27.5579,18.0112,9
2026-08-01T17:55:12Z,55.5474,16.3697,m
2026-08-01T17:28:01Z,-56.1322,90.9653,m
2026-08-01T09:20:33Z,10.0981,111.3623,z
2026-08-01T12:55:33Z,7.2238,34.1129,i
2026-08-01T19:16:07Z,14.0767,-52.2077,b
2026-08-01T21:37:11Z,-23.5734,-52.3149,p
2026-08-01T15:49:13Z,-36.3554,-43.9787,1
2026-08-01T06:41:59Z,22.5189,147.4334,8
2026-08-01T11:16:44Z,-9.3914,57.2634,_
2026-08-01T17:22:21Z,-45.8125,-70.4867,d
2026-08-01T18:32:57Z,2.1876,-148.7622,j
2026-08-01T13:06:19Z,37.7869,66.4145,3
2026-08-01T10:49:21Z,-49.1173,-51.5261,i
2026-08-01T14:12:12Z,-44.1454,-27.6073,_
2026-08-01T13:11:37Z,48.1068,93.0056,g
2026-08-01T01:53:14Z,9.4798,-150.5588,0
2026-08-01T01:19:44Z,-44.0506,-42.9373,g
2026-08-01T00:51:32Z,32.7814,3.6556,o
2026-08-01T04:36:39Z,-50.6591,83.6091,k
2026-08-01T03:21:42Z,56.5831,-38.8421,3
2026-08-01T03:07:35Z,-47.4389,130.1737,k
2026-08-01T17:55:12Z,48.2927,17.0602,_
2026-08-01T22:12:19Z,-12.9018,90.6936,l
2026-08-01T08:46:52Z,27.2969,-112.3935,v
2026-08-01T02:46:58Z,-28.0998,32.9069,4
2026-08-01T02:46:11Z,-31.2701,-15.3462,9
2026-08-01T18:31:52Z,-19.4815,141.4561,z
2026-08-01T08:32:20Z,30.1273,93.4556,2
2026-08-01T18:39:01Z,-44.4806,176.9953,t
2026-08-01T17:16:18Z,-17.4373,58.0312,q
2026-08-01T23:36:46Z,-52.6747,163.2622,a
2026-08-01T07:23:25Z,-6.6232,-53.9588,{
2026-08-01T21:36:45Z,-11.0495,93.4126,r
2026-08-01T19:44:20Z,-39.2452,-166.8316,f
2026-08-01T00:09:27Z,55.2677,13.6646,4
2026-08-01T20:15:31Z,-48.2040,152.1471,e
2026-08-01T22:09:06Z,-35.9392,-138.4076,e
2026-08-01T05:10:35Z,37.5796,-176.3046,{
2026-08-01T17:42:58Z,55.0443,137.7585,b
2026-08-01T07:34:05Z,-53.3028,-72.5998,d
2026-08-01T08:55:26Z,2.1319,-86.0366,q
2026-08-01T08:02:22Z,-16.1946,100.8513,3
2026-08-01T07:40:51Z,29.1296,-23.0574,l
2026-08-01T15:57:56Z,-10.4336,-22.9736,1
2026-08-01T06:56:23Z,5.2285,-37.6767,m
2026-08-01T09:34:31Z,48.1315,41.8381,4
2026-08-01T12:45:35Z,-29.0222,24.6233,o
2026-08-01T02:36:42Z,-50.8153,119.3913,t
2026-08-01T13:18:01Z,2.1790,-174.5705,s
2026-08-01T17:24:49Z,-48.4709,101.4140,b
2026-08-01T20:11:54Z,-45.5671,140.7050,d
2026-08-01T22:23:12Z,7.7187,-104.6052,4
2026-08-01T12:04:44Z,52.3298,45.3597,v
2026-08-01T00:21:59Z,-36.1789,139.8004,9
2026-08-01T22:16:45Z,53.4975,55.0048,7
2026-08-01T03:16:37Z,-25.4049,158.9652,h
2026-08-01T20:03:49Z,-21.2094,122.5679,q
2026-08-01T05:01:00Z,22.0745,-149.9799,}
2026-08-01T00:57:39Z,-45.9841,108.1528,j
2026-08-01T20:01:16Z,-53.7278,-52.6332,4
2026-08-01T03:03:27Z,-57.9290,112.3228,g
2026-08-01T08:14:59Z,-7.1805,-10.0968,o
2026-08-01T01:15:58Z,-39.5044,67.1981,5
2026-08-01T11:10:46Z,-22.6738,44.8093,p
2026-08-01T14:56:57Z,48.9529,123.4846,0
2026-08-01T20:34:05Z,-39.4801,-114.0803,}
2026-08-01T02:16:04Z,59.8926,137.6070,k
2026-08-01T23:15:48Z,-21.5867,77.5988,_
2026-08-01T21:01:17Z,18.0364,-47.4793,x
2026-08-01T14:01:39Z,56.6832,-129.9607,i
2026-08-01T21:09:27Z,6.5148,142.1043,}
2026-08-01T15:34:45Z,-52.0936,-118.0971,{
2026-08-01T08:18:16Z,25.5567,135.7355,i
2026-08-01T03:12:46Z,-29.7588,148.0305,v
2026-08-01T10:15:55Z,5.4014,-24.1658,f
2026-08-01T16:23:41Z,-18.4799,90.1173,y
2026-08-01T21:04:42Z,28.7451,49.0704,j
2026-08-01T12:50:23Z,-16.2077,33.4614,2
2026-08-01T00:43:40Z,47.6804,-14.0572,n
2026-08-01T02:39:37Z,11.4010,46.5218,{
2026-08-01T01:00:31Z,-45.2195,177.0253,e
2026-08-01T22:02:31Z,-13.4889,31.4075,}
2026-08-01T22:39:18Z,41.6337,-164.9528,v
2026-08-01T06:16:32Z,-52.2507,82.5989,e
2026-08-01T19:01:22Z,-35.5815,-91.2948,c
2026-08-01T08:50:31Z,-4.4775,-167.5241,s
2026-08-01T02:28:46Z,27.7886,95.6873,r
2026-08-01T07:21:02Z,43.7006,-100.2295,{
2026-08-01T21:44:28Z,-32.7006,104.5484,o
2026-08-01T00:09:53Z,-19.1772,-141.6798,v
2026-08-01T14:55:25Z,48.0379,122.8243,l
2026-08-01T03:49:44Z,56.0539,119.5455,b
2026-08-01T02:22:00Z,-38.4700,-4.7295,l
2026-08-01T22:44:23Z,57.0115,-19.3189,{
2026-08-01T23:35:23Z,15.4292,146.4694,_
2026-08-01T23:07:51Z,5.4938,62.0334,2
2026-08-01T19:33:59Z,12.3997,139.7130,}
2026-08-01T15:12:09Z,4.7085,176.3585,}
2026-08-01T10:18:54Z,39.8097,-131.5654,i
2026-08-01T20:18:00Z,-56.4086,162.9594,b
2026-08-01T23:44:16Z,-34.9150,-155.5112,7
2026-08-01T03:20:46Z,36.8455,75.6887,t
2026-08-01T23:44:13Z,48.7757,-12.7971,d
2026-08-01T00:22:01Z,-22.0941,-33.2669,y
2026-08-01T02:18:47Z,49.3549,-39.4098,1
2026-08-01T01:43:10Z,-57.8305,10.9277,2
2026-08-01T22:05:09Z,-43.5624,-149.2031,v
2026-08-01T06:16:03Z,-52.6338,79.1533,r
2026-08-01T01:05:14Z,-53.4768,116.7281,9
2026-08-01T15:06:03Z,25.1164,165.5383,x
2026-08-01T14:03:37Z,-37.7722,-87.9614,s
2026-08-01T02:16:00Z,51.2071,-67.5929,o
2026-08-01T21:45:17Z,15.0666,164.2644,1
2026-08-01T17:22:35Z,-35.5724,-71.9282,_
2026-08-01T18:12:48Z,58.7006,16.4191,m
2026-08-01T01:05:23Z,-2.4294,44.1235,i
2026-08-01T17:12:42Z,-40.9968,-123.0813,a
2026-08-01T10:13:35Z,47.9623,-156.3732,a
2026-08-01T08:49:31Z,27.2588,-102.2451,a
2026-08-01T17:52:46Z,49.3101,7.2886,x
2026-08-01T09:43:25Z,3.0977,80.5785,i
2026-08-01T12:07:44Z,31.1934,38.8256,p
2026-08-01T20:44:40Z,1.6066,5.6251,q
2026-08-01T04:15:56Z,11.7995,109.4192,9
2026-08-01T11:41:10Z,0.4975,83.2970,{
2026-08-01T11:43:17Z,52.7222,150.5231,0
2026-08-01T12:49:37Z,-5.0673,144.1267,j
2026-08-01T12:12:49Z,39.7950,61.3052,3
2026-08-01T00:12:41Z,-3.0705,-137.0141,z
2026-08-01T19:10:19Z,47.7640,-129.1550,g
2026-08-01T06:10:17Z,-44.6717,93.5673,r
2026-08-01T13:03:54Z,35.9649,57.2046,5
2026-08-01T21:19:23Z,41.7350,46.5055,t
2026-08-01T06:24:53Z,45.4708,36.3398,w
2026-08-01T14:22:25Z,13.8610,43.9664,7
2026-08-01T03:41:25Z,39.7059,-136.3687,m
2026-08-01T21:38:34Z,-15.3470,93.7065,o
2026-08-01T15:02:42Z,29.7237,149.6877,9
2026-08-01T21:41:12Z,11.4835,-3.6206,_
2026-08-01T14:13:18Z,47.5779,-44.4205,s
2026-08-01T04:01:09Z,35.2255,-32.8090,l
2026-08-01T20:06:41Z,-22.9905,123.7461,b
2026-08-01T21:34:39Z,1.1188,83.2416,p
2026-08-01T00:58:47Z,13.0324,25.9707,7
2026-08-01T14:12:00Z,49.1026,24.7803,1
2026-08-01T17:34:49Z,8.7403,-160.7343,1
2026-08-01T01:07:27Z,-9.0562,42.4310,9
2026-08-01T07:37:17Z,2.0602,-175.5393,s
2026-08-01T22:56:14Z,33.9531,26.2213,w
2026-08-01T13:34:17Z,17.3491,-169.5477,2
2026-08-01T08:04:34Z,-14.7096,102.8176,q
2026-08-01T15:00:11Z,44.6938,145.2898,l
2026-08-01T16:11:41Z,34.5699,8.7179,s
2026-08-01T22:45:53Z,54.1973,-14.4015,u
2026-08-01T05:54:28Z,-28.1769,47.3404,v
2026-08-01T13:47:56Z,-31.5312,150.1564,v
2026-08-01T07:29:47Z,-26.5897,-39.7035,_
2026-08-01T12:28:18Z,-53.6082,-55.9122,m
2026-08-01T13:03:46Z,41.0508,19.2321,2
2026-08-01T22:24:37Z,-33.1671,65.5316,7
2026-08-01T04:49:32Z,-23.5526,128.3536,d
2026-08-01T00:37:23Z,29.7888,-28.7018,s
2026-08-01T02:28:42Z,5.7498,48.2087,p
2026-08-01T23:04:23Z,8.4970,51.8087,y
2026-08-01T13:07:39Z,42.6246,71.3990,b
2026-08-01T04:58:32Z,0.1907,158.3265,v
2026-08-01T01:11:09Z,-25.0185,52.6038,}
2026-08-01T14:54:32Z,11.0810,84.9692,3
2026-08-01T13:58:30Z,-50.5892,-98.3485,8
2026-08-01T01:18:37Z,47.7888,-29.3829,m
2026-08-01T03:09:28Z,-52.1548,139.0053,4
2026-08-01T23:17:04Z,-29.8090,160.3598,g
2026-08-01T23:52:51Z,-45.6837,-73.1367,b
2026-08-01T20:45:09Z,-9.7189,-82.2108,m
2026-08-01T13:50:00Z,-55.2001,166.7139,g
2026-08-01T13:58:10Z,-47.5889,-96.8116,h
2026-08-01T09:48:19Z,-3.2743,-105.7769,r
2026-08-01T04:20:04Z,-22.0221,4.2846,t
2026-08-01T03:51:00Z,57.1103,-77.6081,i
2026-08-01T22:23:11Z,6.0922,-104.6637,i
2026-08-01T19:26:08Z,35.2939,-21.1445,h
2026-08-01T21:17:12Z,56.4726,121.0334,a
2026-08-01T20:37:07Z,-38.3935,148.0649,c
2026-08-01T10:25:12Z,-44.0821,-137.5781,u
2026-08-01T06:35:35Z,-14.1219,-171.0037,r
2026-08-01T21:14:06Z,-34.7545,62.2651,n
2026-08-01T08:01:44Z,-16.8518,96.4553,o
2026-08-01T16:02:56Z,26.3743,-33.0661,5
2026-08-01T05:38:46Z,10.1049,-89.1896,z
2026-08-01T13:27:34Z,-25.6031,34.9388,q
2026-08-01T16:22:37Z,-59.8116,-71.2515,i
2026-08-01T08:03:13Z,-12.5568,103.1871,4
2026-08-01T23:44:30Z,-34.3755,-154.7829,o
2026-08-01T00:25:06Z,33.7163,7.6528,l
2026-08-01T01:27:18Z,-59.5683,128.0004,e
2026-08-01T06:56:44Z,58.5934,-146.3681,3
2026-08-01T10:10:49Z,-22.3448,-82.1155,j
2026-08-01T06:04:07Z,-49.8847,12.4751,y
2026-08-01T13:32:32Z,29.8183,-171.2466,w
2026-08-01T19:46:29Z,36.4132,80.3718,j
2026-08-01T07:27:59Z,22.3376,58.6564,}
2026-08-01T12:40:19Z,-27.4675,93.0562,a
2026-08-01T21:03:45Z,11.0705,-41.2809,w
2026-08-01T13:59:02Z,12.0019,-124.3775,r
2026-08-01T15:31:42Z,-41.7004,-128.2274,_
2026-08-01T17:01:24Z,-35.8041,-179.6336,b
2026-08-01T02:09:27Z,43.7711,-100.9190,m
2026-08-01T09:12:48Z,48.4202,-157.5044,z
2026-08-01T08:51:44Z,15.3109,-89.6674,x
2026-08-01T20:36:53Z,34.5542,144.0084,i
2026-08-01T19:55:14Z,48.6524,171.7386,q
2026-08-01T18:40:13Z,41.3689,-115.5296,f
2026-08-01T20:04:56Z,-14.5563,115.0895,5
2026-08-01T06:26:48Z,-28.4694,88.0270,f
2026-08-01T16:13:14Z,-3.4391,-85.9523,_
2026-08-01T13:59:06Z,8.9535,-30.8984,z
2026-08-01T12:35:49Z,-50.8159,-12.7830,l
2026-08-01T12:03:52Z,-36.6412,-127.3900,3
2026-08-01T22:47:06Z,51.0240,-9.8954,i
2026-08-01T10:15:15Z,44.8179,-150.1811,w
2026-08-01T21:50:34Z,-47.8233,135.0601,5
2026-08-01T11:57:07Z,32.3180,63.2497,j
2026-08-01T23:58:47Z,8.1377,-124.8611,h
2026-08-01T21:04:02Z,-48.9990,-35.5083,e
2026-08-01T13:17:06Z,55.4550,119.1376,w
2026-08-01T01:17:51Z,54.2104,38.6548,2
2026-08-01T07:54:07Z,-38.7385,72.2861,j
2026-08-01T21:59:04Z,-52.5658,-175.2313,x
2026-08-01T20:55:51Z,28.8620,-65.3444,n
2026-08-01T16:56:51Z,-20.9680,169.7473,0
2026-08-01T06:50:51Z,18.7970,-19.5759,8
2026-08-01T08:58:32Z,26.9411,20.8396,{
2026-08-01T00:54:43Z,23.7679,10.5001,y
2026-08-01T22:25:56Z,-23.2261,1.0350,o
2026-08-01T02:11:38Z,-30.3970,69.2776,i
2026-08-01T20:48:38Z,4.4898,-80.9111,5
2026-08-01T11:30:34Z,33.1545,90.3660,d
2026-08-01T00:10:43Z,-10.9059,-86.8133,w
2026-08-01T08:41:55Z,39.2085,-114.2279,b
2026-08-01T18:28:29Z,58.1255,21.6867,5
2026-08-01T11:46:47Z,53.6076,83.3464,_
2026-08-01T18:38:37Z,-39.6705,169.9938,w
2026-08-01T04:52:28Z,-16.4134,135.1355,s
2026-08-01T15:57:55Z,-14.0622,-24.5799,}
2026-08-01T17:11:51Z,-43.3559,172.9327,3
2026-08-01T06:40:31Z,-49.1164,178.7539,i
2026-08-01T02:42:29Z,24.9259,5.0188,n
2026-08-01T14:24:23Z,-8.8671,-2.3278,2
2026-08-01T16:04:34Z,33.9792,-16.6525,r
2026-08-01T21:38:00Z,-59.7830,-159.3672,w
2026-08-01T21:20:40Z,0.8534,94.1231,q
2026-08-01T07:16:26Z,11.7261,-68.0304,o
2026-08-01T10:53:21Z,-54.1872,-31.6052,j
2026-08-01T21:03:27Z,30.0488,-87.9686,e
2026-08-01T04:43:54Z,-55.9345,72.4713,y
2026-08-01T07:01:55Z,9.4299,-149.9158,o
2026-08-01T20:39:50Z,4.1887,38.8713,c
2026-08-01T05:49:10Z,10.7539,29.3984,k
2026-08-01T22:22:18Z,-55.2909,116.3289,r
2026-08-01T06:15:40Z,-13.0000,-20.7600,m
2026-08-01T09:32:22Z,49.1419,54.0586,s
2026-08-01T16:57:55Z,49.5336,-30.6941,u
2026-08-01T08:47:19Z,27.7191,-102.1803,z
2026-08-01T21:14:49Z,26.0539,-139.6188,h
2026-08-01T19:57:12Z,-5.0531,81.2224,9
2026-08-01T09:35:04Z,-55.8413,-126.3486,x
2026-08-01T09:24:18Z,-48.8326,25.1141,r
